home_scoring_offense,home_scoring_defense,away_scoring_offense,away_scoring_defense,qbelo1_pre,qbelo2_pre,Home_Win
-5.092948718,6.557692308,-5.807692308,6.605769231,1505.488774,1488.393177,1
3.929487179,1.814102564,-0.602564103,-1.025641026,1581.038649,1402.622617,0
1.503205128,-2.993589744,10.59615385,-0.048076923,1558.612686,1687.722749,0
-2.301282051,3.426282051,-1.125,1.708333333,1414.555789,1416.316799,1
-5.807692308,6.605769231,-11.57051282,-1.025641026,1477.541399,1416.563257,0
8.753205128,-0.298076923,1.182692308,0.759615385,1664.59208,1557.081031,1
-7.333333333,-0.993589744,1.230769231,-0.169871795,1401.898908,1429.47599,0
-4.019230769,1.644230769,3.233974359,0.676282051,1389.000361,1601.793957,0
1.647435897,-7.205128205,-5.092948718,6.557692308,1508.539275,1516.340552,1
0.054487179,-5.948717949,-1.461538462,-2.407051282,1568.222621,1516.027567,1
1.564102564,-3.525641026,0.560897436,4.256410256,1569.617464,1475.918394,0
1.625,3.326923077,13.2275641,0.788461538,1355.166358,1610.986942,0
1.189102564,3.487179487,3.429487179,0.211538462,1469.754651,1536.363838,1
9.006410256,0.836538462,-3.358974359,-3.21474359,1563.573119,1527.927038,1
10.59615385,-0.048076923,-9.173076923,1.66025641,1704.914675,1378.962329,1
-4.951923077,0.932692308,3.429487179,0.211538462,1480.386338,1515.026076,0
2.445512821,-3.016025641,1.564102564,-3.525641026,1633.772016,1543.065088,1
0.560897436,4.256410256,-6.858974359,-0.942307692,1502.470771,1414.059391,1
-3.358974359,-3.21474359,-2.301282051,3.426282051,1511.959974,1441.771561,1
3.929487179,1.814102564,1.189102564,3.487179487,1535.57659,1491.092413,1
9.006410256,0.836538462,1.647435897,-7.205128205,1579.540183,1540.954772,0
1.503205128,-2.993589744,1.625,3.326923077,1541.42076,1348.256054,1
1.230769231,-0.169871795,-5.807692308,6.605769231,1458.301174,1458.830591,1
8.753205128,-0.298076923,1.615384615,-2.262820513,1675.098391,1527.249911,1
0.054487179,-5.948717949,-7.333333333,-0.993589744,1590.778065,1373.073724,1
-5.092948718,6.557692308,13.2275641,0.788461538,1483.925055,1617.897245,1
1.182692308,0.759615385,-3.137820513,-3.615384615,1546.57472,1422.133965,1
-1.461538462,-2.407051282,1.564102564,-3.525641026,1493.472122,1529.213434,0
1.625,3.326923077,-4.951923077,0.932692308,1336.759043,1458.476212,1
1.615384615,-2.262820513,-9.173076923,1.66025641,1520.004482,1374.31293,1
9.006410256,0.836538462,1.503205128,-2.993589744,1552.937382,1552.917771,0
-1.125,1.708333333,0.054487179,-5.948717949,1389.101026,1596.049697,0
-3.137820513,-3.615384615,-4.019230769,1.644230769,1407.795257,1379.509737,0
-2.301282051,3.426282051,10.59615385,-0.048076923,1420.816877,1709.564075,0
1.182692308,0.759615385,3.233974359,0.676282051,1560.913427,1611.284581,1
13.2275641,0.788461538,-5.807692308,6.605769231,1592.339988,1442.744418,1
0.560897436,4.256410256,-11.57051282,-1.025641026,1515.157443,1435.274066,0
-3.358974359,-3.21474359,-5.092948718,6.557692308,1532.914658,1509.482312,1
-6.858974359,-0.942307692,-0.602564103,-1.025641026,1401.372719,1448.084676,1
-7.333333333,-0.993589744,2.445512821,-3.016025641,1367.802093,1647.62367,1
-9.173076923,1.66025641,13.2275641,0.788461538,1361.420668,1604.716637,1
1.189102564,3.487179487,-4.951923077,0.932692308,1481.103319,1432.433919,1
1.625,3.326923077,-2.301282051,3.426282051,1362.801336,1413.996517,0
-0.602564103,-1.025641026,1.230769231,-0.169871795,1434.553575,1474.387348,0
2.445512821,-3.016025641,-1.125,1.708333333,1617.257088,1373.111466,1
-1.461538462,-2.407051282,-5.807692308,6.605769231,1449.832952,1430.367768,1
0.054487179,-5.948717949,8.753205128,-0.298076923,1612.039256,1682.343819,1
3.929487179,1.814102564,-3.137820513,-3.615384615,1545.565683,1392.988125,1
3.429487179,0.211538462,1.615384615,-2.262820513,1536.936202,1532.896744,1
1.647435897,-7.205128205,-6.858974359,-0.942307692,1567.557572,1414.90382,1
-4.019230769,1.644230769,9.006410256,0.836538462,1394.316869,1527.155419,0
1.564102564,-3.525641026,-7.333333333,-0.993589744,1572.852604,1398.168675,1
-11.57051282,-1.025641026,3.233974359,0.676282051,1474.937438,1591.422745,1
-1.125,1.708333333,-9.173076923,1.66025641,1369.392931,1403.090034,1
0.560897436,4.256410256,-4.019230769,1.644230769,1475.49407,1366.088238,0
-1.461538462,-2.407051282,1.230769231,-0.169871795,1466.966258,1503.580724,0
-11.57051282,-1.025641026,-3.137820513,-3.615384615,1491.026128,1388.773362,0
1.615384615,-2.262820513,-0.602564103,-1.025641026,1509.941729,1405.360198,1
1.189102564,3.487179487,1.182692308,0.759615385,1496.708602,1580.775264,0
3.233974359,0.676282051,10.59615385,-0.048076923,1575.334055,1716.384435,0
0.054487179,-5.948717949,2.445512821,-3.016025641,1637.338942,1620.975623,0
8.753205128,-0.298076923,3.929487179,1.814102564,1657.044133,1549.780446,0
13.2275641,0.788461538,-5.092948718,6.557692308,1563.047271,1491.423155,1
1.564102564,-3.525641026,-6.858974359,-0.942307692,1581.927417,1406.340505,1
-5.807692308,6.605769231,1.503205128,-2.993589744,1413.234462,1578.699734,0
-4.951923077,0.932692308,1.647435897,-7.205128205,1416.828637,1576.120888,0
3.429487179,0.211538462,-3.358974359,-3.21474359,1559.891218,1550.973816,0
3.233974359,0.676282051,0.560897436,4.256410256,1563.403129,1428.897921,0
1.182692308,0.759615385,8.753205128,-0.298076923,1605.63054,1632.264908,0
1.647435897,-7.205128205,3.929487179,1.814102564,1588.731932,1574.559671,1
1.503205128,-2.993589744,13.2275641,0.788461538,1594.399162,1579.168107,0
-3.358974359,-3.21474359,9.006410256,0.836538462,1574.633131,1555.38405,1
-3.137820513,-3.615384615,-4.951923077,0.932692308,1443.857677,1404.217593,1
-6.858974359,-0.942307692,-9.173076923,1.66025641,1395.548236,1382.99247,0
-5.807692308,6.605769231,-7.333333333,-0.993589744,1397.535034,1389.093862,0
-0.602564103,-1.025641026,2.445512821,-3.016025641,1392.125363,1639.051676,1
-5.092948718,6.557692308,1.564102564,-3.525641026,1475.302319,1592.719686,0
3.429487179,0.211538462,-1.125,1.708333333,1536.231902,1389.490496,0
1.230769231,-0.169871795,0.054487179,-5.948717949,1526.39046,1619.262889,0
1.625,3.326923077,-1.461538462,-2.407051282,1347.289275,1444.156523,0
1.615384615,-2.262820513,1.189102564,3.487179487,1523.176564,1471.853326,1
-11.57051282,-1.025641026,-4.019230769,1.644230769,1435.941813,1412.684388,0
10.59615385,-0.048076923,-2.301282051,3.426282051,1728.31536,1429.508577,1
-4.019230769,1.644230769,1.182692308,0.759615385,1438.005816,1572.096424,1
-4.951923077,0.932692308,1.615384615,-2.262820513,1386.989571,1548.114138,0
2.445512821,-3.016025641,1.230769231,-0.169871795,1610.610308,1508.838798,1
-2.301282051,3.426282051,0.560897436,4.256410256,1422.182032,1461.207122,0
-3.137820513,-3.615384615,1.189102564,3.487179487,1461.085699,1446.915752,1
-6.858974359,-0.942307692,-7.333333333,-0.993589744,1386.729083,1415.171017,1
-9.173076923,1.66025641,-0.602564103,-1.025641026,1391.811623,1420.566731,0
9.006410256,0.836538462,1.625,3.326923077,1527.696017,1312.21187,1
-3.358974359,-3.21474359,3.233974359,0.676282051,1602.321164,1531.093928,1
10.59615385,-0.048076923,-5.092948718,6.557692308,1735.641906,1447.576997,1
3.929487179,1.814102564,3.429487179,0.211538462,1558.565603,1506.343827,0
1.647435897,-7.205128205,-1.125,1.708333333,1604.726,1419.378572,1
1.503205128,-2.993589744,-1.461538462,-2.407051282,1577.836417,1479.233928,1
8.753205128,-0.298076923,-11.57051282,-1.025641026,1665.799024,1410.620385,1
9.006410256,0.836538462,10.59615385,-0.048076923,1537.392297,1739.472976,0
2.445512821,-3.016025641,1.647435897,-7.205128205,1621.831621,1612.90127,1
1.615384615,-2.262820513,-3.137820513,-3.615384615,1556.429748,1488.569504,1
3.429487179,0.211538462,8.753205128,-0.298076923,1540.390213,1670.817337,0
-7.333333333,-0.993589744,1.564102564,-3.525641026,1400.931398,1620.445008,0
-1.461538462,-2.407051282,-5.092948718,6.557692308,1468.242599,1443.745927,1
1.182692308,0.759615385,1.189102564,3.487179487,1552.785262,1419.431947,1
1.503205128,-2.993589744,-2.301282051,3.426282051,1588.827746,1402.672549,1
1.230769231,-0.169871795,-6.858974359,-0.942307692,1497.617485,1400.968702,1
-0.602564103,-1.025641026,-4.951923077,0.932692308,1450.630526,1378.673962,0
-9.173076923,1.66025641,-1.125,1.708333333,1361.747828,1411.203301,0
-11.57051282,-1.025641026,0.054487179,-5.948717949,1405.602072,1636.814551,0
-5.807692308,6.605769231,1.625,3.326923077,1371.457879,1302.51559,0
0.560897436,4.256410256,-3.358974359,-3.21474359,1480.716605,1616.226776,1
3.233974359,0.676282051,-4.019230769,1.644230769,1517.188316,1457.316978,0
13.2275641,0.788461538,3.929487179,1.814102564,1595.730853,1524.519217,1
-0.602564103,-1.025641026,3.429487179,0.211538462,1421.566573,1524.088757,1
1.647435897,-7.205128205,-9.173076923,1.66025641,1593.882901,1346.266474,1
0.054487179,-5.948717949,1.230769231,-0.169871795,1641.50101,1505.336267,1
8.753205128,-0.298076923,-5.807692308,6.605769231,1687.118793,1344.830767,1
-3.137820513,-3.615384615,0.560897436,4.256410256,1484.664323,1495.595721,1
-1.125,1.708333333,1.615384615,-2.262820513,1426.684656,1560.334928,1
-4.951923077,0.932692308,1.182692308,0.759615385,1407.737914,1560.375197,0
1.189102564,3.487179487,-1.461538462,-2.407051282,1411.842012,1482.329805,0
3.929487179,1.814102564,10.59615385,-0.048076923,1507.532178,1752.847347,0
-5.092948718,6.557692308,1.625,3.326923077,1429.658721,1329.142702,0
-2.301282051,3.426282051,-4.019230769,1.644230769,1394.488644,1475.577328,0
13.2275641,0.788461538,9.006410256,0.836538462,1612.717892,1524.017926,1
-6.858974359,-0.942307692,2.445512821,-3.016025641,1393.24992,1640.84999,0
1.564102564,-3.525641026,1.503205128,-2.993589744,1633.672943,1597.01165,1
-3.358974359,-3.21474359,-11.57051282,-1.025641026,1601.34766,1400.915613,0
-7.333333333,-0.993589744,3.233974359,0.676282051,1387.703463,1498.927967,0
0.054487179,-5.948717949,-6.858974359,-0.942307692,1657.154226,1380.804205,1
1.182692308,0.759615385,-11.57051282,-1.025641026,1579.934494,1437.934582,1
3.233974359,0.676282051,1.189102564,3.487179487,1526.623187,1392.40986,1
1.625,3.326923077,1.503205128,-2.993589744,1361.184688,1573.861958,0
10.59615385,-0.048076923,0.560897436,4.256410256,1759.012907,1468.786124,1
-7.333333333,-0.993589744,-5.092948718,6.557692308,1360.008242,1397.616735,1
2.445512821,-3.016025641,-5.807692308,6.605769231,1653.295705,1342.221499,1
-1.125,1.708333333,1.647435897,-7.205128205,1451.174967,1602.076011,1
1.615384615,-2.262820513,3.929487179,1.814102564,1535.844617,1501.366618,0
1.230769231,-0.169871795,1.564102564,-3.525641026,1489.683051,1656.822635,0
-4.951923077,0.932692308,8.753205128,-0.298076923,1388.178617,1689.72806,0
-1.461538462,-2.407051282,13.2275641,0.788461538,1501.761957,1626.891209,0
-3.137820513,-3.615384615,3.429487179,0.211538462,1511.47392,1496.899627,0
9.006410256,0.836538462,-2.301282051,3.426282051,1509.844609,1382.316054,1
-4.019230769,1.644230769,-3.358974359,-3.21474359,1487.749917,1564.328691,1
-0.602564103,-1.025641026,-9.173076923,1.66025641,1448.755704,1338.073364,1
1.503205128,-2.993589744,-7.333333333,-0.993589744,1587.193989,1391.124723,1
-5.092948718,6.557692308,1.615384615,-2.262820513,1366.500254,1518.079555,0
-5.807692308,6.605769231,-1.461538462,-2.407051282,1337.319046,1489.641791,1
3.233974359,0.676282051,2.445512821,-3.016025641,1542.289468,1658.198158,1
3.429487179,0.211538462,1.182692308,0.759615385,1530.985052,1590.374865,1
-11.57051282,-1.025641026,10.59615385,-0.048076923,1427.494211,1765.315228,1
-1.125,1.708333333,-6.858974359,-0.942307692,1465.383662,1375.310403,1
-9.173076923,1.66025641,1.230769231,-0.169871795,1325.867417,1482.690849,0
-2.301282051,3.426282051,13.2275641,0.788461538,1373.434363,1639.011374,0
1.564102564,-3.525641026,1.625,3.326923077,1663.814837,1347.852657,0
-4.019230769,1.644230769,8.753205128,-0.298076923,1497.177625,1696.137832,0
0.560897436,4.256410256,9.006410256,0.836538462,1462.483803,1518.726301,0
-3.358974359,-3.21474359,-0.602564103,-1.025641026,1554.900983,1460.96165,0
3.929487179,1.814102564,-4.951923077,0.932692308,1519.13168,1381.768845,0
1.189102564,3.487179487,-3.137820513,-3.615384615,1376.743579,1477.388495,0
1.647435897,-7.205128205,0.054487179,-5.948717949,1587.867316,1662.648028,1
-5.807692308,6.605769231,1.564102564,-3.525641026,1373.248098,1613.486199,1
1.615384615,-2.262820513,3.429487179,0.211538462,1536.152537,1564.446241,0
1.230769231,-0.169871795,-1.125,1.708333333,1495.792225,1476.257911,1
2.445512821,-3.016025641,-6.858974359,-0.942307692,1622.80832,1364.436153,1
1.625,3.326923077,-5.092948718,6.557692308,1398.181295,1348.427272,1
-0.602564103,-1.025641026,1.647435897,-7.205128205,1498.355496,1621.71986,0
-1.461538462,-2.407051282,-7.333333333,-0.993589744,1453.712739,1380.744787,1
9.006410256,0.836538462,3.233974359,0.676282051,1525.721507,1577.679306,1
8.753205128,-0.298076923,-3.137820513,-3.615384615,1712.554081,1495.82849,1
-4.951923077,0.932692308,-2.301282051,3.426282051,1427.465779,1362.059003,0
1.189102564,3.487179487,-4.019230769,1.644230769,1358.303584,1480.761376,1
0.054487179,-5.948717949,-9.173076923,1.66025641,1628.795483,1312.766042,1
1.182692308,0.759615385,3.929487179,1.814102564,1556.913675,1473.434746,0
-11.57051282,-1.025641026,0.560897436,4.256410256,1460.846364,1455.488596,0
10.59615385,-0.048076923,-3.358974359,-3.21474359,1731.963076,1517.507138,1
13.2275641,0.788461538,1.503205128,-2.993589744,1650.386735,1597.573925,1
-6.858974359,-0.942307692,0.054487179,-5.948717949,1358.451777,1635.839075,0
1.564102564,-3.525641026,-1.461538462,-2.407051282,1595.052147,1465.687517,0
-2.301282051,3.426282051,-3.358974359,-3.21474359,1391.730445,1509.124202,0
10.59615385,-0.048076923,9.006410256,0.836538462,1740.346011,1557.324038,1
-4.019230769,1.644230769,-11.57051282,-1.025641026,1439.364607,1442.569426,0
-9.173076923,1.66025641,1.647435897,-7.205128205,1305.72245,1630.753603,0
3.929487179,1.814102564,1.615384615,-2.262820513,1514.188477,1506.426305,1
3.429487179,0.211538462,-4.951923077,0.932692308,1594.172473,1397.794337,1
1.230769231,-0.169871795,2.445512821,-3.016025641,1508.994703,1628.792697,0
1.503205128,-2.993589744,-5.092948718,6.557692308,1574.917203,1328.988299,1
-3.137820513,-3.615384615,1.182692308,0.759615385,1492.191942,1516.159944,1
-7.333333333,-0.993589744,-5.807692308,6.605769231,1368.770008,1391.68215,1
13.2275641,0.788461538,1.625,3.326923077,1673.043456,1417.620268,1
8.753205128,-0.298076923,1.189102564,3.487179487,1716.19063,1399.700354,1
-1.125,1.708333333,-0.602564103,-1.025641026,1463.055433,1489.321753,1
0.560897436,4.256410256,3.233974359,0.676282051,1473.765534,1546.076775,0
1.564102564,-3.525641026,1.230769231,-0.169871795,1585.700709,1490.982164,1
13.2275641,0.788461538,9.006410256,0.836538462,1681.468569,1540.776512,1
3.929487179,1.814102564,1.503205128,-2.993589744,1537.38086,1581.786015,1
-4.019230769,1.644230769,0.054487179,-5.948717949,1422.478085,1643.370307,1
8.753205128,-0.298076923,-4.019230769,1.644230769,1721.563222,1455.219726,1
1.647435897,-7.205128205,13.2275641,0.788461538,1637.057132,1691.572721,1
2.445512821,-3.016025641,1.564102564,-3.525641026,1646.805236,1609.892181,1
10.59615385,-0.048076923,3.929487179,1.814102564,1756.893537,1568.140355,0
8.753205128,-0.298076923,2.445512821,-3.016025641,1726.058339,1654.023187,1
1.647435897,-7.205128205,3.929487179,1.814102564,1653.817955,1626.482387,0
3.929487179,1.814102564,8.753205128,-0.298076923,1645.077184,1732.475356,1
4.916666667,-2.349358974,0.519230769,0.092948718,1562.895367,1508.453094,0
-4.778846154,-3.134615385,4.070512821,-7.362179487,1466.479557,1479.445374,1
-5.544871795,0.378205128,-5.724358974,2.814102564,1397.630121,1576.05048,0
2.948717949,6.368589744,-3.602564103,-0.717948718,1532.564969,1399.755316,1
1.852564103,1.993589744,-2.054487179,-1.935897436,1404.799886,1464.860035,1
4.740384615,-1.509615385,4.266025641,-7.182692308,1651.291446,1582.938479,0
-9.782051282,2.942307692,2.567307692,-5.503205128,1489.5991,1537.088116,0
5.833333333,5.996794872,4.557692308,1.961538462,1578.165978,1432.952145,0
-6.378205128,-0.416666667,-1.669871795,5.868589744,1513.62903,1475.126169,1
7.516025641,-4.512820513,-2.048076923,-1.336538462,1501.228802,1577.473037,1
2.483974359,-2.262820513,-5.054487179,-2.076923077,1575.705384,1471.874722,1
1.099358974,-1.471153846,-8.75,4.400641026,1417.663968,1405.479024,1
-2.128205128,8.121794872,12.89102564,-0.644230769,1465.92199,1653.922975,0
1.519230769,-5.483974359,-1.471153846,3.740384615,1543.951509,1402.8059,1
2.467948718,-0.708333333,1.782051282,-2.875,1585.69026,1491.229043,1
-3.919871795,7.570512821,-3.125,-0.766025641,1460.095126,1541.532054,0
4.740384615,-1.509615385,1.519230769,-5.483974359,1619.331717,1557.212369,1
12.89102564,-0.644230769,-4.778846154,-3.134615385,1671.331158,1480.459285,0
-3.602564103,-0.717948718,4.557692308,1.961538462,1392.933291,1471.731427,1
4.916666667,-2.349358974,1.852564103,1.993589744,1533.371285,1425.1005,1
4.266025641,-7.182692308,2.948717949,6.368589744,1614.898208,1539.386993,1
-2.054487179,-1.935897436,5.833333333,5.996794872,1444.55942,1539.386695,1
-8.75,4.400641026,2.483974359,-2.262820513,1394.806333,1591.169756,0
-5.724358974,2.814102564,2.467948718,-0.708333333,1580.380465,1604.767651,1
4.070512821,-7.362179487,0.519230769,0.092948718,1465.465645,1537.977175,1
-1.669871795,5.868589744,-9.782051282,2.942307692,1453.450269,1460.919321,1
1.782051282,-2.875,-5.544871795,0.378205128,1472.151652,1393.300136,1
-1.471153846,3.740384615,1.099358974,-1.471153846,1389.54504,1428.336659,1
-3.125,-0.766025641,-2.128205128,8.121794872,1561.621345,1448.513807,1
-2.048076923,-1.336538462,-6.378205128,-0.416666667,1553.471618,1535.304931,1
-5.054487179,-2.076923077,-3.919871795,7.570512821,1456.41035,1440.005834,1
2.567307692,-5.503205128,7.516025641,-4.512820513,1565.767895,1525.230221,1
-2.054487179,-1.935897436,4.916666667,-2.349358974,1470.560206,1542.43474,0
-5.544871795,0.378205128,-1.669871795,5.868589744,1381.331781,1478.064716,0
-5.054487179,-2.076923077,-6.378205128,-0.416666667,1481.055356,1512.233442,0
5.833333333,5.996794872,-9.782051282,2.942307692,1513.38591,1436.304874,0
-3.919871795,7.570512821,-2.048076923,-1.336538462,1415.360829,1576.543107,1
-1.471153846,3.740384615,-8.75,4.400641026,1402.623329,1377.778348,0
-4.778846154,-3.134615385,-5.724358974,2.814102564,1500.524128,1586.787479,1
-2.128205128,8.121794872,2.948717949,6.368589744,1432.463683,1526.265041,1
1.099358974,-1.471153846,4.266025641,-7.182692308,1415.25837,1628.02016,1
7.516025641,-4.512820513,2.483974359,-2.262820513,1510.942664,1608.19774,0
0.519230769,0.092948718,1.852564103,1.993589744,1502.296155,1416.037046,1
1.519230769,-5.483974359,-3.602564103,-0.717948718,1539.865571,1408.814101,1
-3.125,-0.766025641,2.567307692,-5.503205128,1577.671469,1580.055451,0
4.557692308,1.961538462,1.782051282,-2.875,1455.850617,1484.120007,0
2.467948718,-0.708333333,12.89102564,-0.644230769,1598.360636,1651.266316,1
4.070512821,-7.362179487,4.740384615,-1.509615385,1501.146665,1636.678515,1
2.467948718,-0.708333333,-5.544871795,0.378205128,1605.310214,1360.939675,1
4.740384615,-1.509615385,5.833333333,5.996794872,1622.059438,1492.572855,1
-4.778846154,-3.134615385,-5.054487179,-2.076923077,1532.124997,1465.834875,1
-6.378205128,-0.416666667,4.266025641,-7.182692308,1527.453923,1590.467391,0
1.852564103,1.993589744,4.557692308,1.961538462,1405.560429,1431.144009,0
2.567307692,-5.503205128,-2.054487179,-1.935897436,1617.868989,1438.213866,1
2.948717949,6.368589744,1.099358974,-1.471153846,1510.473026,1452.811139,0
-5.724358974,2.814102564,4.916666667,-2.349358974,1555.18661,1574.781079,1
-8.75,4.400641026,1.782051282,-2.875,1401.156848,1508.826615,0
-9.782051282,2.942307692,-3.125,-0.766025641,1457.117928,1539.857932,0
2.483974359,-2.262820513,-2.128205128,8.121794872,1625.814056,1448.255699,1
-3.602564103,-0.717948718,4.070512821,-7.362179487,1394.266591,1515.765742,1
7.516025641,-4.512820513,-3.919871795,7.570512821,1493.326349,1433.33464,1
-1.669871795,5.868589744,12.89102564,-0.644230769,1498.456822,1644.316738,0
0.519230769,0.092948718,1.519230769,-5.483974359,1512.772772,1554.413082,0
-3.602564103,-0.717948718,-4.778846154,-3.134615385,1418.096385,1539.483167,1
4.557692308,1.961538462,2.567307692,-5.503205128,1441.703844,1621.519049,0
-2.054487179,-1.935897436,4.070512821,-7.362179487,1434.563806,1491.935948,0
-8.75,4.400641026,1.519230769,-5.483974359,1377.844431,1585.258174,0
-2.048076923,-1.336538462,-5.724358974,2.814102564,1558.569296,1565.561379,1
4.916666667,-2.349358974,-5.544871795,0.378205128,1564.406309,1356.014044,1
1.099358974,-1.471153846,-2.128205128,8.121794872,1481.305548,1436.317728,1
5.833333333,5.996794872,-3.125,-0.766025641,1489.097509,1566.274455,1
-9.782051282,2.942307692,2.467948718,-0.708333333,1430.701404,1610.235845,0
1.782051282,-2.875,-5.054487179,-2.076923077,1532.139032,1458.476704,0
4.266025641,-7.182692308,-1.669871795,5.868589744,1625.675866,1475.265561,1
12.89102564,-0.644230769,7.516025641,-4.512820513,1667.507999,1514.955433,1
-1.471153846,3.740384615,4.740384615,-1.509615385,1379.24483,1625.534784,1
-6.378205128,-0.416666667,2.483974359,-2.262820513,1492.245448,1637.752027,0
-2.128205128,8.121794872,-2.048076923,-1.336538462,1416.905425,1566.375542,1
1.852564103,1.993589744,-9.782051282,2.942307692,1395.000595,1422.815711,1
4.070512821,-7.362179487,12.89102564,-0.644230769,1509.318956,1677.991242,1
-5.724358974,2.814102564,2.948717949,6.368589744,1557.755133,1481.978617,0
-4.778846154,-3.134615385,-1.669871795,5.868589744,1503.987526,1459.180109,0
-5.054487179,-2.076923077,-3.602564103,-0.717948718,1482.547838,1453.592027,1
2.483974359,-2.262820513,4.740384615,-1.509615385,1650.365335,1604.573013,0
4.557692308,1.961538462,1.099358974,-1.471153846,1427.631564,1500.71785,1
-5.544871795,0.378205128,1.782051282,-2.875,1348.260505,1508.067898,1
4.266025641,-7.182692308,4.916666667,-2.349358974,1641.761318,1572.159847,0
2.467948718,-0.708333333,0.519230769,0.092948718,1618.121539,1481.92768,1
-6.378205128,-0.416666667,-1.471153846,3.740384615,1479.63214,1400.206601,1
2.567307692,-5.503205128,-3.919871795,7.570512821,1635.591328,1411.705556,1
-3.125,-0.766025641,7.516025641,-4.512820513,1545.088032,1504.47219,0
4.266025641,-7.182692308,4.070512821,-7.362179487,1595.752619,1519.100024,1
-1.669871795,5.868589744,-2.128205128,8.121794872,1478.707521,1436.84199,0
-1.471153846,3.740384615,-5.544871795,0.378205128,1378.132073,1381.425259,1
1.099358974,-1.471153846,-4.778846154,-3.134615385,1474.863175,1484.460114,1
-3.919871795,7.570512821,-8.75,4.400641026,1407.477228,1357.448373,1
12.89102564,-0.644230769,-6.378205128,-0.416666667,1668.210174,1501.706668,1
-3.602564103,-0.717948718,4.740384615,-1.509615385,1443.881251,1646.401215,0
2.483974359,-2.262820513,2.467948718,-0.708333333,1608.537133,1623.353915,1
-2.054487179,-1.935897436,0.519230769,0.092948718,1417.180798,1476.695303,0
1.782051282,-2.875,-2.048076923,-1.336538462,1474.903144,1546.438978,0
1.852564103,1.993589744,5.833333333,5.996794872,1423.606235,1510.283932,0
4.916666667,-2.349358974,4.557692308,1.961538462,1618.168547,1453.486239,1
1.519230769,-5.483974359,2.948717949,6.368589744,1605.654233,1500.639038,1
1.099358974,-1.471153846,1.852564103,1.993589744,1490.562858,1407.140907,0
-2.048076923,-1.336538462,4.557692308,1.961538462,1565.638862,1446.242724,1
0.519230769,0.092948718,4.916666667,-2.349358974,1496.233036,1625.412062,0
-2.128205128,8.121794872,-1.471153846,3.740384615,1446.465117,1391.357402,0
-6.378205128,-0.416666667,-5.054487179,-2.076923077,1496.877603,1492.258614,0
4.740384615,-1.509615385,-8.75,4.400641026,1659.618122,1348.251386,1
7.516025641,-4.512820513,5.833333333,5.996794872,1534.476356,1526.74926,1
-5.544871795,0.378205128,-3.125,-0.766025641,1368.199929,1515.083867,1
12.89102564,-0.644230769,-3.602564103,-0.717948718,1673.039239,1430.664344,1
-5.724358974,2.814102564,2.567307692,-5.503205128,1539.094711,1639.819656,0
-9.782051282,2.942307692,-3.919871795,7.570512821,1394.210071,1416.674214,0
2.948717949,6.368589744,4.070512821,-7.362179487,1491.352001,1506.662115,1
1.519230769,-5.483974359,-2.054487179,-1.935897436,1614.94127,1397.643065,1
-4.778846154,-3.134615385,4.266025641,-7.182692308,1468.760431,1608.190529,0
-3.125,-0.766025641,-9.782051282,2.942307692,1506.167862,1366.194903,1
-3.919871795,7.570512821,1.852564103,1.993589744,1444.689382,1451.445288,0
4.557692308,1.961538462,-2.054487179,-1.935897436,1430.851857,1395.499,0
2.483974359,-2.262820513,-1.669871795,5.868589744,1638.405391,1469.084393,1
4.740384615,-1.509615385,-4.778846154,-3.134615385,1663.306153,1449.054879,1
-1.471153846,3.740384615,-5.054487179,-2.076923077,1416.906433,1525.550788,1
4.916666667,-2.349358974,-2.048076923,-1.336538462,1638.951681,1581.029728,0
-8.75,4.400641026,2.948717949,6.368589744,1344.563355,1504.508796,0
-5.544871795,0.378205128,2.467948718,-0.708333333,1377.115934,1593.485657,0
-2.128205128,8.121794872,1.519230769,-5.483974359,1420.916086,1617.085335,0
4.070512821,-7.362179487,1.099358974,-1.471153846,1493.505321,1446.258477,1
1.782051282,-2.875,7.516025641,-4.512820513,1455.703261,1554.044571,0
2.567307692,-5.503205128,0.519230769,0.092948718,1661.660235,1482.693417,1
5.833333333,5.996794872,-5.724358974,2.814102564,1507.181045,1517.254133,1
-8.75,4.400641026,-1.471153846,3.740384615,1326.012205,1432.653895,0
1.782051282,-2.875,4.916666667,-2.349358974,1437.091836,1617.794015,1
1.099358974,-1.471153846,2.948717949,6.368589744,1430.461607,1523.059946,1
2.467948718,-0.708333333,-3.919871795,7.570512821,1605.059091,1416.169923,1
1.852564103,1.993589744,-3.125,-0.766025641,1479.964747,1520.385982,1
5.833333333,5.996794872,2.567307692,-5.503205128,1530.276892,1668.131996,1
1.519230769,-5.483974359,2.483974359,-2.262820513,1637.126574,1648.205281,0
-2.054487179,-1.935897436,7.516025641,-4.512820513,1426.979175,1572.655995,0
4.266025641,-7.182692308,-3.602564103,-0.717948718,1627.89608,1418.018332,0
-5.724358974,2.814102564,0.519230769,0.092948718,1494.158286,1476.221656,0
4.070512821,-7.362179487,-6.378205128,-0.416666667,1509.30219,1463.585428,1
12.89102564,-0.644230769,-1.669871795,5.868589744,1685.685251,1459.284503,1
-5.054487179,-2.076923077,-2.128205128,8.121794872,1509.803326,1400.874847,0
-2.048076923,-1.336538462,-9.782051282,2.942307692,1602.187394,1351.976783,1
-1.669871795,5.868589744,-5.054487179,-2.076923077,1454.612214,1454.872738,1
